6:46:بەك ئامراق:37:1796:سەت:2:95581,95627
27277:5:يارىدار بولغانلىقى:29:121:زەربە:1:59791
27356:1:سەت ئەمەسمۇ:37:1796:سەت:1:62491
27496:34:قۇبۇل قىلىش:23:87:غەيرى:1:111394
27497:86:ئېلان قىلىش:28:552:خاتالىق:2:26594,85858
27497:86:ئېلان قىلىش:37:1796:سەت:1:1246
27500:2:قۇبۇل قىلىپ:6:240:قالايمىقان:1:650
27554:17:گەپ بولسا:37:1796:سەت:1:101373
27621:6:كۈنى تەس:37:1796:سەت:2:39406,39706
27670:2:نىكاھ ئوقۇپ:37:1796:سەت:1:105719
27706:42:ئۇزۇن يىل:6:240:قالايمىقان:1:91273
27706:42:ئۇزۇن يىل:27:401:ئاجىز:1:72437
27708:7:بىرلەشمە لوڭقىسى:28:552:خاتالىق:3:82061,82062,82063
27742:1:راسىت بولغان:6:240:قالايمىقان:1:61448
27747:1:ھەسسىلەپ ئېشىپ:37:1796:سەت:1:46710
27759:1:قالايمىقان بوز:6:240:قالايمىقان:1:83702
27760:20:بوز يەر:6:240:قالايمىقان:1:83702
27774:2:بەك تەسلىشىپ:1:58:بىنورمال:1:71460
27777:1:كىيىم كىيىشنىڭ:37:1796:سەت:1:109290
27809:5:ۋەيران قىلغان:37:1796:سەت:1:74845
27840:2:مەسىلە چىققان:37:1796:سەت:1:109956
27930:4:يار بەرمەي:6:240:قالايمىقان:4:87718,87719,87721,87722
28005:6:ئەپۇ سورايمەن:5:59:ئازار:1:52456
28062:37:گەپ بوپ:22:177:قايغۇ:1:77605
28062:37:گەپ بوپ:37:1796:سەت:1:94807
28090:2:يامان بولدى:28:552:خاتالىق:1:100408
28156:2:سەۋەپ كۆرسەتكەن:37:1796:سەت:2:88909,91946
28190:6:چېكىدىن ئاشقان:17:110:قانۇنسىز:1:66410
28190:6:چېكىدىن ئاشقان:18:68:زوراۋانلىق:1:17966
28190:6:چېكىدىن ئاشقان:37:1796:سەت:1:56833
28271:1:ئۇۋالچىلىققا ئۇچرىغان:6:240:قالايمىقان:1:73102
28271:1:ئۇۋالچىلىققا ئۇچرىغان:17:110:قانۇنسىز:1:73102
28357:2:ئادەم بولمىسا:28:552:خاتالىق:1:731
28400:10:مۇئامىلە قىلىشى:28:552:خاتالىق:1:69353
28425:52:قا ئوخشاش:27:401:ئاجىز:1:29452
28425:52:قا ئوخشاش:28:552:خاتالىق:1:73378
28454:2:باھاسىنى چۈشۈرۈپ:30:25:ئىسراپچىلىق:1:108074
28454:2:باھاسىنى چۈشۈرۈپ:37:1796:سەت:1:108074
28513:53:زىيان تار:37:1796:سەت:2:93348,93349
28617:3:تۇتامى يوق:37:1796:سەت:1:94831
28656:44:ئەتە ئۆگۈن:37:1796:سەت:2:60339,91676
28657:35:پەيدا بولۇپ:6:240:قالايمىقان:1:48386
28657:35:پەيدا بولۇپ:33:36:تېتىقسىز:1:37614
28657:35:پەيدا بولۇپ:37:1796:سەت:1:36700
28674:37:ئالەمدىن ئۆتتى:32:111:ساختا:1:99196
28689:1:يەرلىك سىياسەتلەر:37:1796:سەت:1:86716
28697:1:مەلۇم تور:37:1796:سەت:1:62726
28730:1:ساپاسى يوق:33:36:تېتىقسىز:1:56841
28761:3:سۆز خاتا:28:552:خاتالىق:1:69877
28768:7:ئەسلا يوق:28:552:خاتالىق:1:72147
28790:3:ئوت ئۈستىگە:37:1796:سەت:1:92041
28791:3:ئۈستىگە ياغ:37:1796:سەت:1:92041
28795:11:مۈمكىن ئەمەس:26:44:سەۋەنلىك:1:35557
28795:11:مۈمكىن ئەمەس:37:1796:سەت:1:52011
28850:1:مىكى مىكى:37:1796:سەت:1:59213
28900:3:ئىش بولماس:6:240:قالايمىقان:1:57956
28921:4:ياخشى تەرەپلىرىنى:37:1796:سەت:1:61900
29015:9:نادىر ئەسەر:37:1796:سەت:1:92652
29081:5:تۈركىيە قىزغىنلىقى:15:38:ھادىسە:1:108691
29081:5:تۈركىيە قىزغىنلىقى:37:1796:سەت:1:103106
29119:2:ساختا مۆجىزىلەر:32:111:ساختا:2:51735,59724
29124:189:دىن كۆپ:26:44:سەۋەنلىك:2:2190,97293
29124:189:دىن كۆپ:32:111:ساختا:1:81766
29124:189:دىن كۆپ:37:1796:سەت:7:3833,20423,29112,38037,61487,61488,101615
29129:2:دوختۇر دەپ:22:177:قايغۇ:1:42407
29147:59:غا قايتىپ:37:1796:سەت:1:70099
29229:1:بەكلا خەتەرلىك:36:17:يامان نىيەت:1:103619
29299:7:ساق ۋاقتى:6:240:قالايمىقان:1:89856
29369:8:تېخىمۇ تەس:14:42:ئاۋارىچىلىق:1:52489
29453:7:قۇربانى بولۇپ:18:68:زوراۋانلىق:1:7989
29453:7:قۇربانى بولۇپ:37:1796:سەت:1:25715
29488:1:مۇسۇلمان بولغاندىكى:17:110:قانۇنسىز:1:97731
29488:1:مۇسۇلمان بولغاندىكى:32:111:ساختا:1:97731
29497:26:پەيدا بوپ:6:240:قالايمىقان:1:32123
29501:68:ئادەم ئۆلدى:18:68:زوراۋانلىق:2:35199,37835
29521:3:بالا ئىكەن:23:87:غەيرى:1:108595
29564:10:ئۇزۇنغا قالماي:28:552:خاتالىق:1:64421
29567:7:ساراڭ بولۇپ:1:58:بىنورمال:1:71460
29596:3:ئاش بەرگەن:37:1796:سەت:1:85908
29650:11:تازا ئىشەن:32:111:ساختا:1:86085
29685:1:تەرجىمە قىلمىسا:28:552:خاتالىق:1:40990
29712:8:راسمۇ يالغانمۇ:27:401:ئاجىز:1:65728
29746:1:پۇرسەت ئاز:37:1796:سەت:1:97638
29791:2:تەسكە توختاۋاتىدۇ:6:240:قالايمىقان:1:60894
29816:4:باش قاتۇرۇپ:28:552:خاتالىق:1:100333
29827:2:ھىسابقا ئالمىغاندا:37:1796:سەت:1:31979
29857:3:ساق ئادەملەر:22:177:قايغۇ:1:93135
29859:2:توپ ئۇرىدۇ:37:1796:سەت:1:27834
29866:1:مۇكاپات بارمۇ:28:552:خاتالىق:1:32754
29918:4:ئەمەلىي ئەھۋالغا:28:552:خاتالىق:1:1148
29925:7:مەسىلىسى با:28:552:خاتالىق:1:74357
29948:4:ھەل بولمىدى:28:552:خاتالىق:1:77133
30026:4:يۇقىرى چەككە:10:5:ياقتۇرماسلىق:1:96536
30026:4:يۇقىرى چەككە:37:1796:سەت:1:59405
30117:25:قولغا كەلتۈرگەن:37:1796:سەت:2:2250,63376
30129:15:بەك قىممەت:37:1796:سەت:2:63262,63265
30141:10:سەۋىر قىلىڭ:37:1796:سەت:1:109051
30166:16:ۋەكىللىك قىلىدۇ:37:1796:سەت:2:17316,31826
30190:4:سەت ئىكەن:37:1796:سەت:4:53600,84402,90359,90373
30224:4:سۈرىتى چۈشۈرۈلگەن:37:1796:سەت:1:86841
30232:22:پەيدا قىلىدۇ:28:552:خاتالىق:1:58294
30232:22:پەيدا قىلىدۇ:37:1796:سەت:1:91868
30260:1:يىڭى ناۋا:37:1796:سەت:1:110040
30321:11:چاتاق بار:28:552:خاتالىق:3:76787,76788,76794
30322:16:ئەزا بولۇش:6:240:قالايمىقان:1:43323
30385:24:كىچىك بالا:27:401:ئاجىز:1:29884
30503:4:بەك مەينەت:32:111:ساختا:1:40976
